lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2
FI,ph_springSurfMin,1999-04-13,1999,103,NA,NA
FI,totnf_springSurfMin,1999-06-22,1999,173,173,0.8959873998135741
FI,totnuf_springSurfMin,1999-05-24,1999,144,144,0.8243412420908717
FI,totpuf_springSurfMin,1999-04-13,1999,103,89,0.0200600617525184
FI,doc_springSurfMin,2000-04-12,2000,103,NA,NA
FI,drp_springSurfMin,2000-03-16,2000,76,NA,NA
FI,drsif_springSurfMin,2000-04-12,2000,103,105,0.9550733999980464
FI,no3no2_springSurfMin,2000-06-21,2000,173,173,0.972069214296747
FI,ph_springSurfMin,2000-04-12,2000,103,NA,NA
FI,totnf_springSurfMin,2000-06-21,2000,173,-999,-999
FI,totnuf_springSurfMin,2000-06-21,2000,173,173,0.9514779021340521
FI,totpuf_springSurfMin,2000-05-10,2000,131,131,0.8685147181634504
FI,doc_springSurfMin,2001-04-24,2001,114,NA,NA
FI,drp_springSurfMin,2001-04-11,2001,101,101,0.546862418075863
FI,drsif_springSurfMin,2001-05-08,2001,128,124,0.8316150791253186
FI,no3no2_springSurfMin,2001-05-23,2001,143,134,0.9950128054146401
FI,ph_springSurfMin,2001-04-24,2001,114,NA,NA
FI,totnf_springSurfMin,2001-04-24,2001,114,125,0.9867182041234694
FI,totnuf_springSurfMin,2001-04-24,2001,114,-999,-999
FI,totpuf_springSurfMin,2001-04-24,2001,114,-999,-999
FI,doc_springSurfMin,2002-05-22,2002,142,NA,NA
FI,drp_springSurfMin,2002-04-10,2002,100,NA,NA
FI,drsif_springSurfMin,2002-04-10,2002,100,100,0.9824774604073906
FI,no3no2_springSurfMin,2002-06-17,2002,168,168,0.9922319831010525
FI,totnf_springSurfMin,2002-06-17,2002,168,168,0.9618850698188919
FI,totnuf_springSurfMin,2002-06-17,2002,168,168,0.9928503861314418
FI,totpuf_springSurfMin,2002-06-05,2002,156,152,0.9508206329873036
FI,doc_springSurfMin,2003-04-18,2003,108,NA,NA
FI,drsif_springSurfMin,2003-04-29,2003,119,116,0.9893395784047934
FI,no3no2_springSurfMin,2003-06-11,2003,162,-999,-999
FI,ph_springSurfMin,2003-04-18,2003,108,NA,NA
FI,totnf_springSurfMin,2003-06-11,2003,162,-999,-999
FI,totnuf_springSurfMin,2003-06-11,2003,162,-999,-999
FI,totpuf_springSurfMin,2003-05-28,2003,148,-999,-999
FI,drsif_springSurfMin,2004-05-12,2004,133,90,0.7676995224336267
FI,no3no2_springSurfMin,2004-06-09,2004,161,-999,-999
FI,ph_springSurfMin,2004-04-16,2004,107,NA,NA
FI,totnf_springSurfMin,2004-06-09,2004,161,175,0.9152182599500275
FI,totnuf_springSurfMin,2004-06-09,2004,161,175,0.6387598195691929
FI,totpuf_springSurfMin,2004-06-09,2004,161,160,0.6968545099122967
FI,doc_springSurfMin,2005-04-13,2005,103,NA,NA
FI,drsif_springSurfMin,2005-04-13,2005,103,103,0.8673747899571134
FI,no3no2_springSurfMin,2005-05-26,2005,146,174,0.995374146810213
FI,ph_springSurfMin,2005-04-13,2005,103,NA,NA
FI,totnf_springSurfMin,2005-05-13,2005,133,-999,-999
FI,totnuf_springSurfMin,2005-05-13,2005,133,133,0.871391459817606
FI,totpuf_springSurfMin,2005-05-13,2005,133,133,0.5799845566743361
FI,drsif_springSurfMin,2006-05-08,2006,128,134,0.9907569342436445
FI,no3no2_springSurfMin,2006-06-29,2006,180,180,0.9965959401442556
FI,ph_springSurfMin,2006-05-18,2006,138,NA,NA
FI,totnf_springSurfMin,2006-06-29,2006,180,143,0.6138210413048235
FI,totnuf_springSurfMin,2006-06-02,2006,153,-999,-999
FI,totpuf_springSurfMin,2006-06-02,2006,153,151,0.5930264487142204
FI,doc_springSurfMin,2007-05-18,2007,138,NA,NA
FI,drsif_springSurfMin,2007-05-01,2007,121,118,0.9843893160051436
FI,no3no2_springSurfMin,2007-06-01,2007,152,155,0.9990207410952486
FI,ph_springSurfMin,2007-04-20,2007,110,NA,NA
FI,totnf_springSurfMin,2007-06-27,2007,178,178,0.958985672318087
FI,totnuf_springSurfMin,2007-05-18,2007,138,142,0.9182037614652268
FI,totpuf_springSurfMin,2007-06-12,2007,163,178,0.7845070722428208
FI,doc_springSurfMin,2008-06-13,2008,165,NA,NA
FI,drsif_springSurfMin,2008-06-13,2008,165,NA,NA
FI,no3no2_springSurfMin,2008-06-13,2008,165,NA,NA
FI,ph_springSurfMin,2008-04-18,2008,109,NA,NA
FI,totnf_springSurfMin,2008-06-13,2008,165,NA,NA
FI,totnuf_springSurfMin,2008-06-13,2008,165,NA,NA
FI,totpuf_springSurfMin,2008-04-18,2008,109,NA,NA
FI,drsif_springSurfMin,2009-04-22,2009,112,NA,NA
FI,no3no2_springSurfMin,2009-06-24,2009,175,NA,NA
FI,ph_springSurfMin,2009-04-22,2009,112,NA,NA
FI,totnf_springSurfMin,2009-06-24,2009,175,NA,NA
FI,totnuf_springSurfMin,2009-06-15,2009,166,NA,NA
FI,totpuf_springSurfMin,2009-06-15,2009,166,NA,NA
FI,doc_springSurfMin,2010-05-14,2010,134,NA,NA
FI,drsif_springSurfMin,2010-05-27,2010,147,139,0.9484731527322116
FI,no3no2_springSurfMin,2010-05-27,2010,147,174,0.9543973556837498
FI,ph_springSurfMin,2010-04-16,2010,106,NA,NA
FI,totnf_springSurfMin,2010-06-23,2010,174,121,0.48306764039415284
FI,totnuf_springSurfMin,2010-06-23,2010,174,174,0.788652897032109
FI,totpuf_springSurfMin,2010-06-23,2010,174,-999,-999
FI,drsif_springSurfMin,2011-04-25,2011,115,115,0.9611047424832372
FI,no3no2_springSurfMin,2011-06-03,2011,154,NA,NA
FI,ph_springSurfMin,2011-04-25,2011,115,NA,NA
FI,totnf_springSurfMin,2011-06-30,2011,181,181,0.998973435629405
FI,totnuf_springSurfMin,2011-06-30,2011,181,181,0.9741554044100477
FI,totpuf_springSurfMin,2011-06-16,2011,167,181,0.9704107848058917
FI,doc_springSurfMin,2012-04-19,2012,110,NA,NA
FI,drsif_springSurfMin,2012-05-04,2012,125,110,0.990493121965879
FI,no3no2_springSurfMin,2012-06-14,2012,166,179,0.9735378741096032
FI,ph_springSurfMin,2012-04-19,2012,110,NA,NA
FI,totnf_springSurfMin,2012-05-15,2012,136,143,0.9776088970086145
FI,totnuf_springSurfMin,2012-06-27,2012,179,179,0.9669785887838178
FI,totpuf_springSurfMin,2012-06-14,2012,166,140,0.9690385069744931
FI,doc_springSurfMin,2013-06-13,2013,164,NA,NA
FI,drsif_springSurfMin,2013-05-08,2013,128,128,0.9565155912759363
FI,no3no2_springSurfMin,2013-06-26,2013,177,177,0.9912930618504
FI,ph_springSurfMin,2013-05-20,2013,140,NA,NA
FI,totnf_springSurfMin,2013-06-26,2013,177,177,0.9979879149809321
FI,totnuf_springSurfMin,2013-06-26,2013,177,177,0.9855331644177004
FI,totpuf_springSurfMin,2013-05-30,2013,150,152,0.9935410190154718
FI,doc_springSurfMin,2014-05-01,2014,121,NA,NA
FI,drsif_springSurfMin,2014-06-25,2014,176,136,0.6337796446846837
FI,no3no2_springSurfMin,2014-06-11,2014,162,163,0.998878044013514
FI,ph_springSurfMin,2014-05-01,2014,121,NA,NA
FI,totnf_springSurfMin,2014-06-25,2014,176,176,0.6768637219738547
FI,totnuf_springSurfMin,2014-06-11,2014,162,164,0.9746407071922353
FI,totpuf_springSurfMin,2014-05-29,2014,149,148,0.2747621296963194
FI,doc_springSurfMin,2015-05-12,2015,132,NA,NA
FI,drsif_springSurfMin,2015-04-30,2015,120,120,0.9902496257714846
FI,no3no2_springSurfMin,2015-05-29,2015,149,155,0.9929328801276789
FI,ph_springSurfMin,2015-04-15,2015,105,NA,NA
FI,totnf_springSurfMin,2015-06-10,2015,161,156,0.9453585536570235
FI,totnuf_springSurfMin,2015-05-29,2015,149,147,0.8813368674929215
FI,totpuf_springSurfMin,2015-05-29,2015,149,155,0.9042118216993863
FI,doc_springSurfMin,2016-04-11,2016,102,NA,NA
FI,drsif_springSurfMin,2016-04-11,2016,102,95,0.9929915224385898
FI,no3no2_springSurfMin,2016-06-22,2016,174,174,0.9752522671894476
FI,ph_springSurfMin,2016-04-11,2016,102,NA,NA
FI,totnf_springSurfMin,2016-06-22,2016,174,174,0.9885844603519371
FI,totnuf_springSurfMin,2016-06-06,2016,158,170,0.9886767288687667
FI,totpuf_springSurfMin,2016-06-06,2016,158,-999,-999
FI,doc_springSurfMin,2017-05-17,2017,137,NA,NA
FI,drsif_springSurfMin,2017-04-20,2017,110,110,0.9409205614026136
FI,no3no2_springSurfMin,2017-06-29,2017,180,180,0.9918937075339626
FI,ph_springSurfMin,2017-04-20,2017,110,NA,NA
FI,totnf_springSurfMin,2017-06-29,2017,180,180,0.907872248625148
FI,totnuf_springSurfMin,2017-06-15,2017,166,-999,-999
FI,totpuf_springSurfMin,2017-06-15,2017,166,180,0.7281791496794093
FI,doc_springSurfMin,2018-04-25,2018,115,NA,NA
FI,drsif_springSurfMin,2018-04-25,2018,115,115,0.9664524677973528
FI,no3no2_springSurfMin,2018-06-13,2018,164,159,0.9914488505288852
FI,ph_springSurfMin,2018-04-25,2018,115,NA,NA
FI,totnf_springSurfMin,2018-06-13,2018,164,165,0.9971930966638622
FI,totnuf_springSurfMin,2018-06-13,2018,164,166,0.43377755161843323
FI,totpuf_springSurfMin,2018-06-01,2018,152,154,0.5573151556694403
ME,drp_springSurfMin,1995-06-21,1995,172,NA,NA
ME,drsif_springSurfMin,1995-05-23,1995,143,NA,NA
ME,no3no2_springSurfMin,1995-06-21,1995,172,NA,NA
ME,totpuf_springSurfMin,1995-06-21,1995,172,NA,NA
ME,doc_springSurfMin,1996-05-01,1996,122,NA,NA
ME,drp_springSurfMin,1996-04-09,1996,100,100,0.4976026937343696
ME,drsif_springSurfMin,1996-04-17,1996,108,108,0.9630701906295106
ME,no3no2_springSurfMin,1996-05-28,1996,149,149,0.9483707394893757
ME,ph_springSurfMin,1996-04-17,1996,108,100,0.14136334981125742
ME,totpuf_springSurfMin,1996-06-26,1996,178,178,0.5119931462824585
ME,doc_springSurfMin,1997-04-09,1997,99,NA,NA
ME,drp_springSurfMin,1997-06-25,1997,176,-999,-999
ME,drsif_springSurfMin,1997-04-09,1997,99,99,0.9952472559233225
ME,no3no2_springSurfMin,1997-06-25,1997,176,-999,-999
ME,ph_springSurfMin,1997-04-09,1997,99,NA,NA
ME,totpuf_springSurfMin,1997-06-25,1997,176,176,0.7848422204237513
ME,drp_springSurfMin,1998-06-22,1998,173,173,0.3510799947233483
ME,drsif_springSurfMin,1998-03-13,1998,72,72,0.6573556813991119
ME,no3no2_springSurfMin,1998-06-22,1998,173,-999,-999
ME,ph_springSurfMin,1998-03-13,1998,72,72,0.387617688748361
ME,totpuf_springSurfMin,1998-04-24,1998,114,117,0.9556479921579495
ME,doc_springSurfMin,1999-04-12,1999,102,NA,NA
ME,drp_springSurfMin,1999-06-21,1999,172,-999,-999
ME,drsif_springSurfMin,1999-04-12,1999,102,102,0.9541938952741877
ME,no3no2_springSurfMin,1999-06-21,1999,172,172,0.9674509275482488
ME,ph_springSurfMin,1999-04-12,1999,102,NA,NA
ME,totpuf_springSurfMin,1999-06-21,1999,172,172,0.8305403258043197
ME,doc_springSurfMin,2000-03-13,2000,73,NA,NA
ME,drp_springSurfMin,2000-05-09,2000,130,132,0.85455124242986
ME,drsif_springSurfMin,2000-04-10,2000,101,107,0.9809239197116746
ME,no3no2_springSurfMin,2000-03-13,2000,73,73,0.8445526893517277
ME,ph_springSurfMin,2000-03-13,2000,73,NA,NA
ME,totpuf_springSurfMin,2000-05-09,2000,130,127,0.9654146096523086
ME,doc_springSurfMin,2001-06-04,2001,155,NA,NA
ME,drp_springSurfMin,2001-04-10,2001,100,100,0.7865620693291161
ME,drsif_springSurfMin,2001-04-23,2001,113,116,0.9871322036404715
ME,no3no2_springSurfMin,2001-06-18,2001,169,169,0.994881016272766
ME,ph_springSurfMin,2001-06-04,2001,155,NA,NA
ME,totpuf_springSurfMin,2001-05-07,2001,127,133,0.9125199252164935
ME,doc_springSurfMin,2002-05-20,2002,140,NA,NA
ME,drp_springSurfMin,2002-06-18,2002,169,110,0.5565455731894853
ME,drsif_springSurfMin,2002-04-08,2002,98,87,0.9845757987419326
ME,no3no2_springSurfMin,2002-06-18,2002,169,169,0.9489654294887041
ME,ph_springSurfMin,2002-03-28,2002,87,NA,NA
ME,totpuf_springSurfMin,2002-06-18,2002,169,120,0.8029460977138664
ME,doc_springSurfMin,2003-04-14,2003,104,NA,NA
ME,drp_springSurfMin,2003-06-23,2003,174,174,0.9268555606248494
ME,drsif_springSurfMin,2003-04-28,2003,118,120,0.972985630300038
ME,no3no2_springSurfMin,2003-06-23,2003,174,-999,-999
ME,ph_springSurfMin,2003-04-14,2003,104,NA,NA
ME,totpuf_springSurfMin,2003-06-23,2003,174,174,0.8673608022208745
ME,doc_springSurfMin,2004-06-07,2004,159,NA,NA
ME,drp_springSurfMin,2004-06-21,2004,173,173,0.22696078663796793
ME,drsif_springSurfMin,2004-04-12,2004,103,108,0.9797470711054684
ME,no3no2_springSurfMin,2004-06-21,2004,173,141,0.40687373229717705
ME,ph_springSurfMin,2004-06-07,2004,159,NA,NA
ME,totpuf_springSurfMin,2004-06-21,2004,173,-999,-999
ME,drp_springSurfMin,2005-06-20,2005,171,171,0.9915143251381621
ME,drsif_springSurfMin,2005-06-06,2005,157,-999,-999
ME,no3no2_springSurfMin,2005-06-20,2005,171,171,0.9851260900335006
ME,ph_springSurfMin,2005-05-09,2005,129,NA,NA
ME,totpuf_springSurfMin,2005-06-20,2005,171,-999,-999
ME,doc_springSurfMin,2006-04-17,2006,107,NA,NA
ME,drp_springSurfMin,2006-06-26,2006,177,-999,-999
ME,drsif_springSurfMin,2006-06-12,2006,163,-999,-999
ME,no3no2_springSurfMin,2006-06-26,2006,177,177,0.9673218314982804
ME,ph_springSurfMin,2006-04-17,2006,107,NA,NA
ME,totpuf_springSurfMin,2006-06-26,2006,177,177,0.9373717335327286
ME,doc_springSurfMin,2007-04-16,2007,106,NA,NA
ME,drp_springSurfMin,2007-06-25,2007,176,176,0.8450957744394623
ME,drsif_springSurfMin,2007-04-30,2007,120,125,0.9960492816855205
ME,no3no2_springSurfMin,2007-06-25,2007,176,176,0.9425586237985711
ME,ph_springSurfMin,2007-04-16,2007,106,NA,NA
ME,totpuf_springSurfMin,2007-06-25,2007,176,176,0.9875190640428356
ME,drp_springSurfMin,2008-04-28,2008,119,121,0.9258288736398943
ME,drsif_springSurfMin,2008-04-28,2008,119,122,0.9753593021419835
ME,no3no2_springSurfMin,2008-06-09,2008,161,175,0.9960705135866992
ME,ph_springSurfMin,2008-04-14,2008,105,NA,NA
ME,totpuf_springSurfMin,2008-04-28,2008,119,122,0.9540379350197057
ME,doc_springSurfMin,2009-05-11,2009,131,NA,NA
ME,drp_springSurfMin,2009-06-23,2009,174,174,0.6820296717876011
ME,drsif_springSurfMin,2009-06-23,2009,174,174,0.9277440758681893
ME,no3no2_springSurfMin,2009-06-23,2009,174,NA,NA
ME,ph_springSurfMin,2009-06-09,2009,160,NA,NA
ME,totpuf_springSurfMin,2009-06-09,2009,160,162,0.6493140039561398
ME,drp_springSurfMin,2010-06-07,2010,158,-999,-999
ME,drsif_springSurfMin,2010-04-26,2010,116,120,0.9967978647692738
ME,no3no2_springSurfMin,2010-06-21,2010,172,-999,-999
ME,ph_springSurfMin,2010-04-13,2010,103,NA,NA
ME,totpuf_springSurfMin,2010-06-21,2010,172,-999,-999
ME,drp_springSurfMin,2011-04-18,2011,108,108,0.9049636175643847
ME,drsif_springSurfMin,2011-04-18,2011,108,108,0.996100504411324
ME,no3no2_springSurfMin,2011-06-13,2011,164,-999,-999
ME,ph_springSurfMin,2011-04-18,2011,108,NA,NA
ME,totpuf_springSurfMin,2011-05-02,2011,122,129,0.7853558073839271
ME,doc_springSurfMin,2012-04-17,2012,108,NA,NA
ME,drp_springSurfMin,2012-06-25,2012,177,-999,-999
ME,drsif_springSurfMin,2012-04-04,2012,95,90,0.9248057662619933
ME,no3no2_springSurfMin,2012-06-25,2012,177,-999,-999
ME,ph_springSurfMin,2012-04-17,2012,108,NA,NA
ME,totpuf_springSurfMin,2012-06-25,2012,177,-999,-999
ME,doc_springSurfMin,2013-06-10,2013,161,NA,NA
ME,drp_springSurfMin,2013-06-24,2013,175,175,0.4660919411930301
ME,drsif_springSurfMin,2013-04-29,2013,119,119,0.9720297799730055
ME,no3no2_springSurfMin,2013-06-24,2013,175,-999,-999
ME,ph_springSurfMin,2013-06-10,2013,161,NA,NA
ME,totpuf_springSurfMin,2013-06-24,2013,175,175,0.9974217544673192
ME,doc_springSurfMin,2014-04-29,2014,119,NA,NA
ME,drp_springSurfMin,2014-06-23,2014,174,174,0.9961068484692719
ME,no3no2_springSurfMin,2014-06-23,2014,174,174,0.9919706537419298
ME,ph_springSurfMin,2014-04-29,2014,119,NA,NA
ME,totpuf_springSurfMin,2014-06-23,2014,174,-999,-999
ME,doc_springSurfMin,2015-05-13,2015,133,NA,NA
ME,drp_springSurfMin,2015-05-13,2015,133,132,0.6283607133650944
ME,drsif_springSurfMin,2015-04-10,2015,100,100,0.9785798334549791
ME,no3no2_springSurfMin,2015-06-23,2015,174,174,0.9747293784989246
ME,ph_springSurfMin,2015-04-24,2015,114,NA,NA
ME,totnuf_springSurfMin,2015-06-08,2015,159,-999,-999
ME,totpuf_springSurfMin,2015-05-13,2015,133,137,0.9628490986275127
ME,doc_springSurfMin,2016-04-12,2016,103,NA,NA
ME,drp_springSurfMin,2016-04-25,2016,116,172,0.8668946984485716
ME,drsif_springSurfMin,2016-03-28,2016,88,88,0.9531072080504713
ME,no3no2_springSurfMin,2016-06-07,2016,159,172,0.9252275557201511
ME,ph_springSurfMin,2016-04-12,2016,103,NA,NA
ME,totnuf_springSurfMin,2016-06-20,2016,172,172,0.8822442603761957
ME,totpuf_springSurfMin,2016-06-07,2016,159,172,0.8019650596316735
ME,doc_springSurfMin,2017-05-15,2017,135,NA,NA
ME,drp_springSurfMin,2017-06-12,2017,163,-999,-999
ME,drsif_springSurfMin,2017-05-15,2017,135,114,0.8627676784045035
ME,no3no2_springSurfMin,2017-06-26,2017,177,-999,-999
ME,ph_springSurfMin,2017-04-17,2017,107,NA,NA
ME,totnuf_springSurfMin,2017-06-26,2017,177,-999,-999
ME,totpuf_springSurfMin,2017-05-15,2017,135,135,0.6288956418770777
ME,doc_springSurfMin,2018-04-20,2018,110,NA,NA
ME,drp_springSurfMin,2018-05-29,2018,149,140,0.9866414806696875
ME,drsif_springSurfMin,2018-05-07,2018,127,116,0.9914605029926903
ME,no3no2_springSurfMin,2018-06-25,2018,176,176,0.9834968511033015
ME,ph_springSurfMin,2018-05-14,2018,134,NA,NA
ME,totnuf_springSurfMin,2018-06-11,2018,162,176,0.8857995638163654
ME,totpuf_springSurfMin,2018-06-11,2018,162,166,0.8933874415291125
MO,drp_springSurfMin,1995-06-21,1995,172,NA,NA
MO,drsif_springSurfMin,1995-05-23,1995,143,NA,NA
MO,no3no2_springSurfMin,1995-06-21,1995,172,NA,NA
MO,ph_springSurfMin,1995-06-06,1995,157,NA,NA
MO,totpuf_springSurfMin,1995-06-21,1995,172,NA,NA
MO,doc_springSurfMin,1996-05-14,1996,135,162,0.6784976470243418
MO,drp_springSurfMin,1996-04-16,1996,107,105,0.6951623424467668
MO,drsif_springSurfMin,1996-04-16,1996,107,102,0.9925957918754266
MO,no3no2_springSurfMin,1996-05-01,1996,122,94,0.5290845931484176
MO,ph_springSurfMin,1996-05-29,1996,150,143,0.8170945020375832
MO,totpuf_springSurfMin,1996-05-01,1996,122,117,0.8069605554353498
MO,doc_springSurfMin,1997-05-01,1997,121,NA,NA
MO,drp_springSurfMin,1997-06-25,1997,176,168,0.9441258590755572
MO,drsif_springSurfMin,1997-04-09,1997,99,99,0.9731270631824899
MO,no3no2_springSurfMin,1997-06-25,1997,176,-999,-999
MO,ph_springSurfMin,1997-05-01,1997,121,NA,NA
MO,totpuf_springSurfMin,1997-06-25,1997,176,-999,-999
MO,doc_springSurfMin,1998-03-17,1998,76,NA,NA
MO,drp_springSurfMin,1998-06-22,1998,173,-999,-999
MO,drsif_springSurfMin,1998-03-17,1998,76,76,0.96540633874003
MO,no3no2_springSurfMin,1998-06-22,1998,173,-999,-999
MO,ph_springSurfMin,1998-03-17,1998,76,76,0.8449587492489483
MO,totpuf_springSurfMin,1998-06-22,1998,173,-999,-999
MO,doc_springSurfMin,1999-04-12,1999,102,NA,NA
MO,drp_springSurfMin,1999-06-21,1999,172,-999,-999
MO,drsif_springSurfMin,1999-03-29,1999,88,88,0.9888720976194015
MO,no3no2_springSurfMin,1999-06-21,1999,172,-999,-999
MO,ph_springSurfMin,1999-05-10,1999,130,NA,NA
MO,totpuf_springSurfMin,1999-04-12,1999,102,111,0.4789709859371175
MO,doc_springSurfMin,2000-04-10,2000,101,NA,NA
MO,drp_springSurfMin,2000-04-10,2000,101,100,0.872473926828915
MO,drsif_springSurfMin,2000-04-10,2000,101,104,0.9747460592823587
MO,no3no2_springSurfMin,2000-05-09,2000,130,130,0.9680579691995044
MO,ph_springSurfMin,2000-06-06,2000,158,NA,NA
MO,totpuf_springSurfMin,2000-05-09,2000,130,126,0.9682068518014177
MO,doc_springSurfMin,2001-06-04,2001,155,NA,NA
MO,drp_springSurfMin,2001-04-09,2001,99,99,0.6697327754801956
MO,drsif_springSurfMin,2001-04-09,2001,99,99,0.9737115742410619
MO,no3no2_springSurfMin,2001-06-18,2001,169,169,0.9716091333305612
MO,ph_springSurfMin,2001-05-09,2001,129,NA,NA
MO,totpuf_springSurfMin,2001-05-21,2001,141,140,0.7077899049477027
MO,doc_springSurfMin,2002-05-21,2002,141,NA,NA
MO,drp_springSurfMin,2002-04-23,2002,113,NA,NA
MO,drsif_springSurfMin,2002-04-10,2002,100,100,0.963331649141084
MO,no3no2_springSurfMin,2002-04-23,2002,113,116,0.9828254059321571
MO,totpuf_springSurfMin,2002-04-23,2002,113,100,0.1539095221850426
MO,doc_springSurfMin,2003-05-13,2003,133,NA,NA
MO,drp_springSurfMin,2003-06-23,2003,174,-999,-999
MO,drsif_springSurfMin,2003-04-01,2003,91,91,0.997720006174887
MO,no3no2_springSurfMin,2003-06-23,2003,174,-999,-999
MO,ph_springSurfMin,2003-05-13,2003,133,NA,NA
MO,totpuf_springSurfMin,2003-06-23,2003,174,174,0.4151456286233641
MO,doc_springSurfMin,2004-04-13,2004,104,NA,NA
MO,drp_springSurfMin,2004-06-22,2004,174,-999,-999
MO,drsif_springSurfMin,2004-03-31,2004,91,91,0.986855984159049
MO,no3no2_springSurfMin,2004-06-22,2004,174,174,0.9946054069984188
MO,ph_springSurfMin,2004-05-11,2004,132,NA,NA
MO,totpuf_springSurfMin,2004-05-27,2004,148,148,0.6740465158239559
MO,doc_springSurfMin,2005-05-10,2005,130,NA,NA
MO,drp_springSurfMin,2005-06-07,2005,158,161,0.8427402020702374
MO,drsif_springSurfMin,2005-04-18,2005,108,172,-0.1804669994774617
MO,no3no2_springSurfMin,2005-06-21,2005,172,172,0.9923378121625708
MO,ph_springSurfMin,2005-05-10,2005,130,NA,NA
MO,totpuf_springSurfMin,2005-06-21,2005,172,172,0.9325619027958197
MO,doc_springSurfMin,2006-04-19,2006,109,NA,NA
MO,drp_springSurfMin,2006-06-13,2006,164,-999,-999
MO,drsif_springSurfMin,2006-04-05,2006,95,95,0.8791736146154189
MO,no3no2_springSurfMin,2006-06-13,2006,164,178,0.9847150633876829
MO,ph_springSurfMin,2006-05-16,2006,136,NA,NA
MO,totpuf_springSurfMin,2006-06-13,2006,164,-999,-999
MO,doc_springSurfMin,2007-04-17,2007,107,NA,NA
MO,drp_springSurfMin,2007-06-25,2007,176,-999,-999
MO,drsif_springSurfMin,2007-04-03,2007,93,93,0.46185736663
MO,no3no2_springSurfMin,2007-06-25,2007,176,-999,-999
MO,ph_springSurfMin,2007-05-21,2007,141,NA,NA
MO,totpuf_springSurfMin,2007-06-25,2007,176,176,0.8118648404995386
MO,drp_springSurfMin,2008-04-17,2008,108,108,0.36225593841791415
MO,drsif_springSurfMin,2008-04-17,2008,108,108,0.9814594361831426
MO,no3no2_springSurfMin,2008-06-24,2008,176,176,0.9082771018472182
MO,ph_springSurfMin,2008-05-14,2008,135,NA,NA
MO,totpuf_springSurfMin,2008-04-30,2008,121,120,0.9212805369934578
MO,doc_springSurfMin,2009-05-11,2009,131,NA,NA
MO,drp_springSurfMin,2009-04-17,2009,107,107,0.6213735307928419
MO,drsif_springSurfMin,2009-04-29,2009,119,117,0.984913580150332
MO,no3no2_springSurfMin,2009-06-23,2009,174,NA,NA
MO,ph_springSurfMin,2009-06-10,2009,161,NA,NA
MO,totpuf_springSurfMin,2009-05-11,2009,131,129,0.6780787129426171
MO,doc_springSurfMin,2010-05-13,2010,133,NA,NA
MO,drp_springSurfMin,2010-06-21,2010,172,-999,-999
MO,drsif_springSurfMin,2010-04-12,2010,102,106,0.9649498079072364
MO,no3no2_springSurfMin,2010-06-21,2010,172,172,0.8708205383013051
MO,ph_springSurfMin,2010-05-13,2010,133,NA,NA
MO,totpuf_springSurfMin,2010-06-09,2010,160,160,0.7975398872611752
MO,drp_springSurfMin,2011-05-03,2011,123,119,0.6397844250635085
MO,drsif_springSurfMin,2011-04-21,2011,111,111,0.9892682348760744
MO,no3no2_springSurfMin,2011-06-14,2011,165,-999,-999
MO,ph_springSurfMin,2011-05-17,2011,137,NA,NA
MO,totpuf_springSurfMin,2011-04-21,2011,111,111,0.8179225525274184
MO,drp_springSurfMin,2012-05-16,2012,137,178,0.9153084063844346
MO,drsif_springSurfMin,2012-04-05,2012,96,96,0.9001665805279748
MO,no3no2_springSurfMin,2012-06-12,2012,164,178,0.979432652522169
MO,ph_springSurfMin,2012-04-18,2012,109,NA,NA
MO,totpuf_springSurfMin,2012-05-30,2012,151,178,0.9791597861493683
MO,drp_springSurfMin,2013-06-25,2013,176,NA,NA
MO,drsif_springSurfMin,2013-05-15,2013,135,140,0.9891346778016029
MO,no3no2_springSurfMin,2013-06-25,2013,176,NA,NA
MO,ph_springSurfMin,2013-05-15,2013,135,NA,NA
MO,totpuf_springSurfMin,2013-06-25,2013,176,176,0.9739333641633886
MO,doc_springSurfMin,2014-05-15,2014,135,NA,NA
MO,drp_springSurfMin,2014-05-28,2014,148,NA,NA
MO,drsif_springSurfMin,2014-05-15,2014,135,NA,NA
MO,no3no2_springSurfMin,2014-06-23,2014,174,NA,NA
MO,ph_springSurfMin,2014-05-15,2014,135,NA,NA
MO,totpuf_springSurfMin,2014-05-28,2014,148,NA,NA
MO,doc_springSurfMin,2015-04-14,2015,104,NA,NA
MO,drp_springSurfMin,2015-06-23,2015,174,-999,-999
MO,drsif_springSurfMin,2015-05-01,2015,121,118,0.9560405027444717
MO,no3no2_springSurfMin,2015-06-09,2015,160,-999,-999
MO,ph_springSurfMin,2015-04-14,2015,104,NA,NA
MO,totnuf_springSurfMin,2015-04-14,2015,104,104,0.5033052527743334
MO,totpuf_springSurfMin,2015-06-09,2015,160,174,0.9084373172090044
MO,doc_springSurfMin,2016-04-13,2016,104,NA,NA
MO,drp_springSurfMin,2016-04-13,2016,104,-999,-999
MO,drsif_springSurfMin,2016-03-29,2016,89,89,0.9776612800839469
MO,no3no2_springSurfMin,2016-04-26,2016,117,172,0.8982036181331291
MO,ph_springSurfMin,2016-04-13,2016,104,NA,NA
MO,totnuf_springSurfMin,2016-06-20,2016,172,-999,-999
MO,totpuf_springSurfMin,2016-06-08,2016,160,172,0.9538669622524023
MO,doc_springSurfMin,2017-05-16,2017,136,NA,NA
